Order_ID,Customer_ID,Date,Customer_Age,Gender,City,Department,Product,Category,Quantity,Unit_Price,Discount_Percent,Payment_Method,Order_Status,Rating,Delivery_Days,Employee_Experience,Gross_Amount,Discount_Amount,Net_Amount
ORD10457,CUST1107,2025-03-05,62.0,Female,Rawalpindi,Marketing,Printer,Electronics,5,10563.3,9.04,Card,Completed,2.6,3.0,3,52816.5,4774.61,48041.89
ORD10458,CUST1108,2025-03-06,18.0,Female,Peshawar,Marketing,Headphones,Office,4,81879.48,7.47,Cash,Cancelled,4.5,14.0,8,327517.92,24465.59,303052.33
ORD10459,CUST1109,2025-03-07,33.0,Female,Burewala,Sales,Tablet,Office,1,117404.97,11.17,Card,Completed,4.7,8.0,12,117404.97,13114.14,104290.83
ORD10460,CUST1110,2025-03-08,56.0,Male,Sialkot,HR,Phone,Office,2,37415.6,7.64,JazzCash,Completed,2.2,6.0,0,74831.2,5717.1,69114.1
ORD10461,CUST1111,2025-03-09,22.0,Female,Karachi,Operations,Headphones,Office,3,246171.29,14.67,EasyPaisa,Completed,4.5,4.0,8,738513.87,108339.98,630173.89
ORD10462,CUST1112,2025-03-10,39.0,Male,Islamabad,HR,Tablet,Accessories,6,52669.79,12.22,Bank Transfer,Completed,4.1,12.0,7,316018.74,38617.49,277401.25
ORD10463,CUST1113,2025-03-11,46.0,Female,Rawalpindi,Marketing,Tablet,Electronics,1,33023.11,29.6,Card,Pending,4.7,12.0,4,33023.11,9774.84,23248.27
ORD10464,CUST1114,2025-03-12,20.0,Female,Burewala,Finance,Phone,Office,1,51281.95,1.68,Card,Returned,2.0,9.0,5,51281.95,861.54,50420.41
ORD10465,CUST1115,2025-03-13,29.0,Male,Lahore,Sales,Monitor,Accessories,2,192380.75,4.27,Bank Transfer,Completed,3.3,5.0,6,384761.5,16429.32,368332.18
ORD10466,CUST1116,2025-03-14,43.0,Female,Peshawar,Marketing,Printer,Office,4,106663.66,1.58,Card,Returned,2.1,10.0,3,426654.64,6741.14,419913.5
ORD10467,CUST1117,2025-03-15,33.0,Male,Karachi,Marketing,Laptop,Office,1,141571.28,18.78,Bank Transfer,Completed,,6.0,13,141571.28,26587.09,114984.19
ORD10468,CUST1118,2025-03-16,54.0,Male,Faisalabad,Operations,Laptop,Accessories,1,5741.78,,Cash,Completed,1.0,14.0,13,5741.78,94.17,5647.61
ORD10469,CUST1119,2025-03-17,39.0,Female,Lahore,Sales,Keyboard,Accessories,4,9090.61,25.09,JazzCash,Completed,3.3,13.0,5,36362.44,9123.34,27239.1
ORD10470,CUST1120,2025-03-18,46.0,Male,Islamabad,Operations,Keyboard,Electronics,2,111733.47,15.36,JazzCash,Cancelled,2.4,9.0,6,223466.94,34324.52,189142.42
ORD10471,CUST1121,2025-03-19,,Female,Karachi,Sales,Laptop,Electronics,6,204255.48,15.81,EasyPaisa,Completed,2.3,7.0,10,1225532.88,193756.75,1031776.13
ORD10472,CUST1122,2025-03-20,45.0,Female,Lahore,Operations,Mouse,Office,6,221367.1,16.85,Card,Completed,3.6,12.0,14,1328202.6,223802.14,1104400.46
ORD10473,CUST1123,2025-03-21,22.0,Male,Peshawar,HR,Laptop,Office,1,22133.29,5.12,EasyPaisa,Pending,4.4,5.0,5,22133.29,1133.22,21000.07
ORD10474,CUST1124,2025-03-22,64.0,Male,Faisalabad,Finance,Keyboard,Electronics,4,134821.59,5.93,Cash,Completed,3.4,2.0,10,539286.36,31979.68,507306.68
ORD10475,CUST1125,2025-03-22,47.0,Male,Lahore,Finance,Webcam,Electronics,1,228350.81,9.56,JazzCash,Completed,4.4,4.0,12,228350.81,21830.34,206520.47
ORD10476,CUST1126,2025-03-23,63.0,Male,Multan,Sales,Keyboard,Accessories,7,97299.2,17.8,Cash,Cancelled,2.1,2.0,14,681094.4,121234.8,559859.6
ORD10477,CUST1127,2025-03-24,22.0,Female,Faisalabad,IT,Mouse,Electronics,3,207476.67,6.3,Cash,Completed,3.1,3.0,11,622430.01,39213.09,583216.92
ORD10478,CUST1128,2025-03-25,29.0,Female,Islamabad,Marketing,Printer,Electronics,6,33857.07,3.49,Card,Completed,2.8,10.0,5,203142.42,7089.67,196052.75
ORD10479,CUST1129,2025-03-26,33.0,Male,Peshawar,Marketing,Laptop,Office,7,233880.93,29.1,Cash,Completed,1.0,,1,1637166.51,476415.45,1160751.06
ORD10480,CUST1130,2025-03-27,43.0,Female,Burewala,Sales,Phone,Electronics,5,187980.12,0.66,JazzCash,Completed,3.2,3.0,4,939900.6,6203.34,933697.26
ORD10481,CUST1131,2025-03-28,43.0,Female,Sialkot,Operations,Webcam,Office,3,235362.93,24.08,EasyPaisa,Completed,3.6,4.0,2,706088.79,170026.18,536062.61
ORD10482,CUST1132,2025-03-29,65.0,Female,Sialkot,IT,Tablet,Electronics,1,169316.0,23.64,JazzCash,Completed,3.4,6.0,6,169316.0,40026.3,129289.7
ORD10483,CUST1133,2025-03-30,38.0,Female,Sialkot,HR,Mouse,Accessories,2,91169.28,8.92,Card,Completed,3.9,12.0,3,182338.56,16264.6,166073.96
ORD10484,CUST1134,2025-03-31,56.0,Male,Karachi,Operations,Keyboard,Electronics,6,234576.2,4.07,JazzCash,Completed,3.3,3.0,0,1407457.2,57283.51,1350173.69
ORD10485,CUST1135,2025-04-01,53.0,Male,Islamabad,Operations,Phone,Electronics,5,69253.91,4.37,Bank Transfer,Cancelled,1.3,10.0,11,346269.55,15131.98,331137.57
ORD10486,CUST1136,2025-04-02,50.0,Female,Peshawar,Sales,Headphones,Electronics,3,83377.04,20.92,EasyPaisa,Returned,1.5,14.0,11,250131.12,52327.43,197803.69
ORD10487,CUST1137,2025-04-03,47.0,Male,Faisalabad,Sales,Monitor,Office,6,175351.7,19.28,Bank Transfer,Completed,3.4,1.0,5,1052110.2,202846.85,849263.35
ORD10488,CUST1138,2025-04-04,54.0,Male,Karachi,Marketing,Laptop,Accessories,4,191446.42,23.48,Bank Transfer,Completed,2.1,1.0,5,765785.68,179806.48,585979.2
ORD10489,CUST1139,2025-04-05,40.0,Male,Islamabad,Sales,Monitor,Electronics,2,232386.17,28.12,Card,Cancelled,1.3,9.0,6,464772.34,130693.98,334078.36
ORD10490,CUST1140,2025-04-06,27.0,Female,Burewala,Sales,Mouse,Office,3,51598.2,20.76,Cash,Completed,2.7,9.0,14,154794.6,32135.36,122659.24
ORD10491,CUST1141,2025-04-07,22.0,Female,Multan,Sales,Headphones,Accessories,4,199600.51,4.68,Bank Transfer,Completed,3.2,5.0,15,798402.04,37365.22,761036.82
ORD10492,CUST1142,2025-04-07,53.0,Female,Peshawar,Marketing,Headphones,Office,7,184767.24,7.3,JazzCash,Returned,2.3,9.0,10,1293370.68,94416.06,1198954.62
ORD10493,CUST1143,2025-04-08,51.0,Male,Sialkot,HR,Headphones,Office,1,16416.74,25.27,Cash,Pending,3.9,11.0,7,16416.74,4148.51,12268.23
ORD10494,CUST1144,2025-04-09,48.0,Female,Lahore,HR,Tablet,Accessories,4,97112.17,,JazzCash,Pending,,7.0,14,388448.68,24394.58,364054.1
ORD10495,CUST1145,2025-04-10,27.0,Female,Peshawar,Sales,Mouse,Electronics,3,71049.98,2.18,JazzCash,Completed,2.3,9.0,2,213149.94,4646.67,208503.27
ORD10496,CUST1146,2025-04-11,36.0,Male,Gujranwala,Marketing,Printer,Office,3,76470.36,21.1,Cash,Completed,4.0,12.0,13,229411.08,48405.74,181005.34
ORD10497,CUST1147,2025-04-12,49.0,Female,Islamabad,HR,Monitor,Office,7,245745.25,12.08,Cash,Completed,3.6,7.0,5,1720216.75,207802.18,1512414.57
ORD10498,CUST1148,2025-04-13,18.0,Female,Rawalpindi,Operations,Printer,Electronics,1,160872.96,27.6,JazzCash,Completed,3.5,9.0,9,160872.96,44400.94,116472.02
ORD10499,CUST1149,2025-04-14,22.0,Male,Burewala,HR,Phone,Electronics,4,179560.2,19.51,Card,Completed,3.2,2.0,1,718240.8,140128.78,578112.02
ORD10500,CUST1150,2025-04-15,62.0,Male,Multan,HR,Smartwatch,Accessories,4,244166.1,2.71,EasyPaisa,Completed,1.0,11.0,12,976664.4,26467.61,950196.79
ORD10501,CUST1151,2025-04-16,21.0,Male,Burewala,Marketing,Webcam,Accessories,1,94611.84,28.44,EasyPaisa,Pending,,11.0,13,94611.84,26907.61,67704.23
ORD10502,CUST1152,2025-04-17,33.0,Female,Peshawar,Operations,Webcam,Accessories,4,200559.12,7.76,Card,Pending,2.5,8.0,8,802236.48,62253.55,739982.93
ORD10503,CUST1153,2025-04-18,41.0,Female,Rawalpindi,Marketing,Printer,Electronics,6,108915.48,10.12,Cash,Completed,4.8,7.0,1,653492.88,66133.48,587359.4
ORD10504,CUST1154,2025-04-19,33.0,Female,Gujranwala,Sales,Smartwatch,Office,1,217448.65,12.07,JazzCash,Pending,4.3,6.0,2,217448.65,26246.05,191202.6
ORD10505,CUST1155,2025-04-20,19.0,Male,Faisalabad,Finance,Smartwatch,Office,2,45574.06,1.54,EasyPaisa,Pending,3.4,5.0,11,91148.12,1403.68,89744.44
ORD10506,CUST1156,2025-04-21,45.0,Male,Lahore,HR,Laptop,Accessories,3,236947.7,14.9,JazzCash,Completed,2.0,4.0,14,710843.1,105915.62,604927.48
ORD10507,CUST1157,2025-04-22,49.0,Female,Rawalpindi,Finance,Phone,Electronics,2,55083.54,3.7,Card,Completed,1.8,7.0,14,110167.08,4076.18,106090.9
ORD10508,CUST1158,2025-04-23,44.0,Female,Islamabad,Marketing,Mouse,Office,6,81892.02,12.03,JazzCash,Completed,2.4,3.0,12,491352.12,59109.66,432242.46
ORD10509,CUST1159,2025-04-24,,Male,Sialkot,Marketing,Smartwatch,Accessories,7,189169.96,10.52,Card,Completed,2.9,8.0,9,1324189.72,139304.76,1184884.96
ORD10510,CUST1160,2025-04-24,41.0,Male,Gujranwala,Marketing,Keyboard,Office,6,98741.91,23.19,Cash,Completed,2.2,2.0,11,592451.46,137389.49,455061.97
ORD10511,CUST1161,2025-04-25,29.0,Male,Lahore,Finance,Webcam,Office,5,152248.74,24.1,Card,Completed,3.1,1.0,11,761243.7,183459.73,577783.97
ORD10512,CUST1162,2025-04-26,52.0,Male,Multan,Marketing,Keyboard,Electronics,5,111421.09,4.6,Card,Completed,1.7,11.0,1,557105.45,25626.85,531478.6
ORD10513,CUST1163,2025-04-27,50.0,Female,Sialkot,Sales,Phone,Electronics,5,185721.3,11.0,EasyPaisa,Completed,4.9,2.0,8,928606.5,102146.72,826459.78
ORD10514,CUST1164,2025-04-28,50.0,Male,Peshawar,Marketing,Smartwatch,Office,1,57468.65,11.2,JazzCash,Cancelled,1.4,9.0,0,57468.65,6436.49,51032.16
ORD10515,CUST1165,2025-04-29,60.0,Female,Rawalpindi,IT,Monitor,Accessories,4,15085.27,4.54,EasyPaisa,Completed,4.7,5.0,4,60341.08,2739.49,57601.59
ORD10516,CUST1166,2025-04-30,54.0,Female,Lahore,Finance,Webcam,Electronics,6,75332.38,23.95,Bank Transfer,Pending,4.7,11.0,15,451994.28,108252.63,343741.65
ORD10517,CUST1167,2025-05-01,29.0,Female,Karachi,IT,Laptop,Office,2,118840.01,21.22,Card,Completed,3.1,8.0,0,237680.02,50435.7,187244.32
ORD10518,CUST1168,2025-05-02,20.0,Male,Faisalabad,Marketing,Laptop,Electronics,7,42421.0,5.71,Bank Transfer,Completed,3.9,3.0,4,296947.0,16955.67,279991.33
ORD10519,CUST1169,2025-05-03,18.0,Male,Faisalabad,Sales,Headphones,Electronics,2,89021.92,11.0,EasyPaisa,Returned,2.7,7.0,7,178043.84,19584.82,158459.02
ORD10520,CUST1170,2025-05-04,50.0,Male,Gujranwala,HR,Tablet,Electronics,2,100295.76,3.17,JazzCash,Completed,3.5,2.0,7,200591.52,6358.75,194232.77
ORD10521,CUST1171,2025-05-05,57.0,Male,Multan,Operations,Smartwatch,Office,2,14819.27,18.85,EasyPaisa,Completed,2.4,8.0,10,29638.54,5586.86,24051.68
ORD10522,CUST1172,2025-05-06,27.0,Female,Gujranwala,Operations,Phone,Accessories,7,146035.16,3.64,JazzCash,Pending,2.2,14.0,7,1022246.12,37209.76,985036.36
ORD10523,CUST1173,2025-05-07,60.0,Male,Karachi,Marketing,Webcam,Accessories,5,221143.69,29.58,JazzCash,Completed,3.3,7.0,1,1105718.45,327071.52,778646.93
ORD10524,CUST1174,2025-05-08,61.0,Male,Islamabad,Sales,Tablet,Accessories,2,38359.86,23.42,Cash,Completed,3.0,12.0,7,76719.72,17967.76,58751.96
ORD10525,CUST1175,2025-05-09,46.0,Female,Multan,Finance,Phone,Electronics,7,149653.1,11.71,Card,Completed,3.3,5.0,11,1047571.7,122670.65,924901.05
ORD10526,CUST1176,2025-05-10,30.0,Male,Burewala,IT,Printer,Office,7,166352.43,17.36,EasyPaisa,Pending,2.1,12.0,4,1164467.01,202151.47,962315.54
ORD10527,CUST1177,2025-05-10,29.0,Female,Islamabad,IT,Smartwatch,Electronics,4,105124.0,27.34,JazzCash,Completed,2.5,11.0,14,420496.0,114963.61,305532.39
ORD10528,CUST1178,2025-05-11,48.0,Female,Multan,IT,Mouse,Accessories,7,175423.85,16.62,EasyPaisa,Completed,1.3,4.0,0,1227966.95,204088.11,1023878.84
ORD10529,CUST1179,2025-05-12,63.0,Female,Multan,Finance,Mouse,Accessories,5,102977.52,5.23,EasyPaisa,Completed,1.2,1.0,6,514887.6,26928.62,487958.98
ORD10530,CUST1180,2025-05-13,19.0,Female,Karachi,Operations,Smartwatch,Office,2,126407.0,11.36,JazzCash,Completed,2.0,5.0,12,252814.0,28719.67,224094.33
ORD10531,CUST1181,2025-05-14,52.0,Female,Peshawar,Sales,Headphones,Electronics,7,2334.58,25.29,Bank Transfer,Pending,1.3,12.0,5,16342.06,4132.91,12209.15
ORD10532,CUST1182,2025-05-15,40.0,Female,Karachi,Finance,Headphones,Accessories,1,173084.17,19.33,Card,Completed,1.4,,4,173084.17,33457.17,139627.0
ORD10533,CUST1183,2025-05-16,34.0,Female,Multan,IT,Mouse,Office,7,165505.0,19.52,Card,Completed,4.3,10.0,0,1158535.0,226146.03,932388.97
ORD10534,CUST1184,2025-05-17,43.0,Female,Lahore,Marketing,Monitor,Electronics,3,10081.02,26.0,Cash,Completed,1.2,4.0,13,30243.06,7863.2,22379.86
ORD10535,CUST1185,2025-05-18,25.0,Male,Islamabad,HR,Webcam,Electronics,3,92378.4,26.82,Cash,Cancelled,3.6,13.0,13,277135.2,74327.66,202807.54
ORD10536,CUST1186,2025-05-19,46.0,Male,Karachi,Finance,Mouse,Accessories,3,244768.44,27.59,Cash,Completed,2.1,9.0,15,734305.32,202594.84,531710.48
ORD10537,CUST1187,2025-05-20,43.0,Male,Peshawar,Finance,Monitor,Accessories,7,105473.77,2.85,Card,Cancelled,4.5,12.0,0,738316.39,21042.02,717274.37
ORD10538,CUST1188,2025-05-21,27.0,Male,Rawalpindi,Sales,Tablet,Electronics,5,125735.38,16.32,Bank Transfer,Pending,2.9,2.0,5,628676.9,102600.07,526076.83
ORD10539,CUST1189,2025-05-22,43.0,Female,Gujranwala,Sales,Monitor,Electronics,2,227527.57,22.22,Card,Completed,2.2,4.0,9,455055.14,101113.25,353941.89
ORD10540,CUST1190,2025-05-23,51.0,Male,Multan,Finance,Tablet,Accessories,6,179456.84,,Card,Completed,3.1,9.0,11,1076741.04,244527.89,832213.15
ORD10541,CUST1191,2025-05-24,58.0,Female,Burewala,IT,Phone,Electronics,6,145726.5,18.2,Card,Completed,2.5,4.0,6,874359.0,159133.34,715225.66
ORD10542,CUST1192,2025-05-25,24.0,Male,Rawalpindi,HR,Keyboard,Accessories,6,199552.27,5.0,Card,Pending,3.3,5.0,9,1197313.62,59865.68,1137447.94
ORD10543,CUST1193,2025-05-26,21.0,Male,Faisalabad,Sales,Phone,Electronics,5,216159.38,23.92,Bank Transfer,Completed,1.5,11.0,9,1080796.9,258526.62,822270.28
ORD10544,CUST1194,2025-05-27,62.0,Male,Sialkot,IT,Mouse,Accessories,4,114493.57,21.6,Cash,Completed,5.0,8.0,0,457974.28,98922.44,359051.84
ORD10545,CUST1195,2025-05-27,28.0,Female,Peshawar,Marketing,Tablet,Office,1,119039.54,2.58,EasyPaisa,Pending,2.7,1.0,15,119039.54,3071.22,115968.32
ORD10546,CUST1196,2025-05-28,46.0,Male,Burewala,Sales,Mouse,Accessories,1,96819.71,13.91,Cash,Completed,2.4,1.0,8,96819.71,13467.62,83352.09
ORD10547,CUST1197,2025-05-29,53.0,Female,Sialkot,IT,Smartwatch,Accessories,3,241693.18,5.22,Cash,Completed,3.8,9.0,14,725079.54,37849.15,687230.39
ORD10548,CUST1198,2025-05-30,42.0,Female,Peshawar,IT,Webcam,Office,3,174442.98,10.12,EasyPaisa,Completed,2.5,9.0,3,523328.94,52960.89,470368.05
ORD10549,CUST1199,2025-05-31,38.0,Male,Lahore,HR,Laptop,Electronics,7,21264.16,0.54,Card,Completed,4.3,4.0,4,148849.12,803.79,148045.33
ORD10550,CUST1200,2025-06-01,53.0,Male,Gujranwala,HR,Mouse,Office,6,215808.43,12.01,Bank Transfer,Pending,2.8,13.0,1,1294850.58,155511.55,1139339.03
ORD10551,CUST1201,2025-06-02,27.0,Male,Rawalpindi,Marketing,Webcam,Accessories,7,120399.71,16.5,Bank Transfer,Completed,3.9,2.0,13,842797.97,139061.67,703736.3
ORD10552,CUST1202,2025-06-03,54.0,Female,Islamabad,IT,Monitor,Electronics,6,17654.1,18.59,Cash,Completed,1.4,13.0,11,105924.6,19691.38,86233.22
ORD10553,CUST1203,2025-06-04,26.0,Male,Peshawar,Operations,Phone,Office,3,137654.46,19.9,EasyPaisa,Cancelled,4.4,9.0,9,412963.38,82179.71,330783.67
ORD10554,CUST1204,2025-06-05,41.0,Female,Islamabad,IT,Monitor,Electronics,2,104582.49,25.09,JazzCash,Completed,3.9,14.0,12,209164.98,52479.49,156685.49
ORD10555,CUST1205,2025-06-06,52.0,Female,Gujranwala,HR,Laptop,Electronics,4,219498.48,6.46,Card,Returned,1.8,4.0,7,877993.92,56718.41,821275.51
ORD10556,CUST1206,2025-06-07,52.0,Male,Multan,Operations,Tablet,Office,7,51396.65,3.61,Cash,Returned,1.6,6.0,13,359776.55,12987.93,346788.62
ORD10557,CUST1207,2025-06-08,65.0,Male,Faisalabad,Sales,Smartwatch,Electronics,4,206702.92,25.55,Bank Transfer,Completed,,12.0,1,826811.68,211250.38,615561.3
ORD10558,CUST1208,2025-06-09,53.0,Female,Rawalpindi,Sales,Webcam,Office,4,139643.33,4.7,EasyPaisa,Completed,4.9,1.0,2,558573.32,26252.95,532320.37
ORD10559,CUST1209,2025-06-10,35.0,Female,Gujranwala,Finance,Smartwatch,Accessories,4,14125.27,29.24,EasyPaisa,Completed,2.0,12.0,14,56501.08,16520.92,39980.16
ORD10560,CUST1210,2025-06-11,56.0,Female,Gujranwala,HR,Keyboard,Electronics,3,242975.4,25.28,Cash,Completed,2.8,9.0,11,728926.2,184272.54,544653.66
ORD10561,CUST1211,2025-06-12,49.0,Male,Lahore,Finance,Mouse,Accessories,1,128397.5,15.03,JazzCash,Completed,1.1,5.0,14,128397.5,19298.14,109099.36
ORD10562,CUST1212,2025-06-12,41.0,Female,Sialkot,Operations,Tablet,Accessories,3,73073.78,29.44,Bank Transfer,Completed,2.6,3.0,8,219221.34,64538.76,154682.58
ORD10563,CUST1213,2025-06-13,40.0,Male,Faisalabad,HR,Keyboard,Electronics,4,117617.01,2.92,Cash,Completed,,4.0,1,470468.04,13737.67,456730.37
ORD10564,CUST1214,2025-06-14,49.0,Female,Rawalpindi,Marketing,Printer,Office,3,214535.52,9.09,JazzCash,Cancelled,4.8,1.0,13,643606.56,58503.84,585102.72
ORD10565,CUST1215,2025-06-15,54.0,Female,Multan,IT,Mouse,Electronics,4,76573.33,19.15,EasyPaisa,Completed,3.1,,5,306293.32,58655.17,247638.15
ORD10566,CUST1216,2025-06-16,29.0,Male,Multan,Marketing,Monitor,Accessories,5,48572.76,10.5,Card,Completed,4.3,9.0,11,242863.8,25500.7,217363.1
ORD10567,CUST1217,2025-06-17,30.0,Female,Karachi,Operations,Phone,Accessories,6,32703.28,27.85,Bank Transfer,Completed,3.2,14.0,3,196219.68,54647.18,141572.5
ORD10568,CUST1218,2025-06-18,40.0,Male,Gujranwala,HR,Webcam,Office,1,74815.92,1.97,Bank Transfer,Returned,1.2,8.0,6,74815.92,1473.87,73342.05
ORD10569,CUST1219,2025-06-19,42.0,Male,Peshawar,Operations,Laptop,Electronics,5,195122.0,16.48,JazzCash,Completed,2.3,4.0,13,975610.0,160780.53,814829.47
ORD10570,CUST1220,2025-06-20,52.0,Female,Lahore,IT,Laptop,Accessories,2,118170.78,17.73,Cash,Pending,3.3,2.0,13,236341.56,41903.36,194438.2
ORD10571,CUST1221,2025-06-21,58.0,Male,Faisalabad,Sales,Monitor,Accessories,3,57256.66,19.58,EasyPaisa,Completed,4.8,14.0,5,171769.98,33632.56,138137.42
ORD10572,CUST1222,2025-06-22,47.0,Male,Multan,Sales,Headphones,Accessories,2,41963.16,7.67,JazzCash,Completed,4.4,9.0,9,83926.32,6437.15,77489.17
ORD10573,CUST1223,2025-06-23,34.0,Female,Rawalpindi,Operations,Laptop,Office,7,83516.0,10.94,Card,Completed,1.9,4.0,13,584612.0,63956.55,520655.45
ORD10574,CUST1224,2025-06-24,37.0,Male,Karachi,Finance,Webcam,Accessories,3,235011.13,25.31,Card,Completed,1.9,9.0,8,705033.39,178443.95,526589.44
ORD10575,CUST1225,2025-06-25,65.0,Male,Rawalpindi,HR,Monitor,Accessories,6,86085.16,5.85,Card,Completed,1.8,10.0,13,516510.96,30215.89,486295.07
ORD10576,CUST1226,2025-06-26,42.0,Male,Lahore,HR,Tablet,Electronics,5,247036.96,24.81,JazzCash,Completed,4.7,3.0,8,1235184.8,306449.35,928735.45
ORD10577,CUST1227,2025-06-27,39.0,Female,Peshawar,Sales,Laptop,Electronics,6,121565.0,16.88,EasyPaisa,Completed,4.4,7.0,9,729390.0,123121.03,606268.97
ORD10578,CUST1228,2025-06-28,30.0,Male,Karachi,Marketing,Smartwatch,Accessories,7,45201.4,22.87,Bank Transfer,Returned,4.1,7.0,3,316409.8,72362.92,244046.88
ORD10579,CUST1229,2025-06-29,36.0,Female,Karachi,IT,Monitor,Accessories,4,222839.45,21.41,Cash,Completed,2.6,10.0,15,891357.8,190839.7,700518.1
ORD10580,CUST1230,2025-06-29,53.0,Female,Sialkot,Marketing,Webcam,Electronics,6,115358.67,6.23,Bank Transfer,Returned,3.0,13.0,0,692152.02,43121.07,649030.95
ORD10581,CUST1231,2025-06-30,29.0,Male,Faisalabad,Marketing,Smartwatch,Office,6,177563.0,17.06,EasyPaisa,Completed,2.9,4.0,1,1065378.0,181753.49,883624.51
ORD10582,CUST1232,2025-07-01,58.0,Male,Karachi,Operations,Mouse,Office,4,245936.04,26.03,Bank Transfer,Completed,,2.0,15,983744.16,256068.6,727675.56
ORD10583,CUST1233,2025-07-02,36.0,Male,Sialkot,Sales,Mouse,Office,3,13018.75,12.96,JazzCash,Completed,3.0,11.0,7,39056.25,5061.69,33994.56
ORD10584,CUST1234,2025-07-03,29.0,Female,Sialkot,Sales,Laptop,Office,4,24625.29,29.0,Card,Completed,1.1,9.0,13,98501.16,28565.34,69935.82
ORD10585,CUST1235,2025-07-04,26.0,Male,Lahore,Sales,Smartwatch,Office,5,180253.96,13.57,EasyPaisa,Completed,1.5,4.0,9,901269.8,122302.31,778967.49
ORD10586,CUST1236,2025-07-05,24.0,Male,Islamabad,Operations,Phone,Office,6,70815.34,4.28,EasyPaisa,Completed,4.5,8.0,7,424892.04,18185.38,406706.66
ORD10587,CUST1237,2025-07-06,45.0,Male,Rawalpindi,Finance,Mouse,Office,4,46483.2,11.68,Bank Transfer,Completed,4.0,14.0,13,185932.8,21716.95,164215.85
ORD10588,CUST1238,2025-07-07,31.0,Male,Peshawar,Marketing,Phone,Office,7,10320.79,28.55,JazzCash,Pending,2.7,2.0,14,72245.53,20626.1,51619.43
ORD10589,CUST1239,2025-07-08,48.0,Male,Burewala,Operations,Tablet,Electronics,7,5950.75,9.59,Bank Transfer,Completed,3.1,8.0,1,41655.25,3994.74,37660.51
ORD10590,CUST1240,2025-07-09,36.0,Female,Rawalpindi,HR,Monitor,Office,6,193734.16,26.04,Bank Transfer,Pending,2.5,11.0,15,1162404.96,302690.25,859714.71
ORD10591,CUST1241,2025-07-10,64.0,Female,Karachi,IT,Keyboard,Office,5,34041.14,26.44,EasyPaisa,Completed,4.0,10.0,3,170205.7,45002.39,125203.31
ORD10592,CUST1242,2025-07-11,33.0,Male,Peshawar,Finance,Webcam,Office,2,117196.29,10.51,Bank Transfer,Completed,4.1,5.0,0,234392.58,24634.66,209757.92
ORD10593,CUST1243,2025-07-12,22.0,Male,Multan,HR,Monitor,Accessories,5,151671.26,2.5,Card,Completed,4.1,7.0,6,758356.3,18958.91,739397.39
ORD10594,CUST1244,2025-07-13,52.0,Male,Islamabad,Marketing,Webcam,Electronics,1,107373.77,21.74,Bank Transfer,Completed,3.9,7.0,3,107373.77,23343.06,84030.71
ORD10595,CUST1245,2025-07-14,29.0,Male,Multan,Sales,Smartwatch,Electronics,1,7263.11,9.35,Card,Completed,1.8,12.0,10,7263.11,679.1,6584.01
ORD10596,CUST1246,2025-07-15,42.0,Female,Multan,Marketing,Tablet,Electronics,1,195983.62,23.49,EasyPaisa,Completed,2.4,9.0,13,195983.62,46036.55,149947.07
ORD10597,CUST1247,2025-07-15,38.0,Male,Faisalabad,Operations,Printer,Office,6,3123.05,13.28,JazzCash,Completed,2.9,3.0,7,18738.3,2488.45,16249.85
ORD10598,CUST1248,2025-07-16,53.0,Female,Rawalpindi,IT,Laptop,Office,7,190591.53,14.56,Card,Completed,2.3,10.0,8,1334140.71,194250.89,1139889.82
ORD10599,CUST1249,2025-07-17,40.0,Female,Burewala,Operations,Webcam,Accessories,3,223379.47,23.34,JazzCash,Completed,4.0,4.0,11,670138.41,156410.3,513728.11
ORD10600,CUST1250,2025-07-18,33.0,Male,Lahore,Finance,Webcam,Electronics,7,108493.56,11.47,JazzCash,Completed,2.3,10.0,8,759454.92,87109.48,672345.44
ORD10601,CUST1251,2025-07-19,56.0,Female,Burewala,Finance,Smartwatch,Office,3,134117.85,13.29,Card,Completed,1.6,4.0,2,402353.55,53472.79,348880.76
ORD10602,CUST1252,2025-07-20,62.0,Female,Multan,IT,Phone,Electronics,3,119507.36,11.29,EasyPaisa,Returned,2.6,13.0,4,358522.08,40477.14,318044.94
ORD10603,CUST1253,2025-07-21,59.0,Female,Karachi,HR,Monitor,Accessories,7,97607.55,11.02,Cash,Pending,4.9,10.0,5,683252.85,75294.46,607958.39
ORD10604,CUST1254,2025-07-22,56.0,Female,Islamabad,HR,Printer,Accessories,6,221912.42,15.78,JazzCash,Completed,1.9,5.0,5,1331474.52,210106.68,1121367.84
ORD10605,CUST1255,2025-07-23,31.0,Male,Gujranwala,Finance,Headphones,Accessories,5,223536.41,24.26,JazzCash,Cancelled,3.4,14.0,9,1117682.05,271149.67,846532.38
ORD10606,CUST1256,2025-07-24,48.0,Male,Burewala,Finance,Laptop,Electronics,3,84286.18,10.85,EasyPaisa,Cancelled,2.7,,7,252858.54,27435.15,225423.39
ORD10607,CUST1257,2025-07-25,22.0,Female,Multan,Sales,Keyboard,Office,2,153959.9,15.73,EasyPaisa,Completed,1.3,3.0,5,307919.8,48435.78,259484.02
ORD10608,CUST1258,2025-07-26,52.0,Male,Islamabad,HR,Headphones,Office,7,231763.44,20.12,Bank Transfer,Completed,3.0,13.0,5,1622344.08,326415.63,1295928.45
